Country Name,Country Code,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Italy,ITA,,,,,0.01754456236,0.0350632556,0.07005343256,0.1224620527,0.1923046195,0.5244127875,1.023289903,2.276737834,4.558519565,14.37841019,23.11087424,27.22211698,28.04,29.04,33.24,35,37.99,40.79,44.53,48.83,53.68,54.3899983,55.82999799,58.4593,61.96
Jamaica,JAM,,,,,0,,,,0.03681710408,0.1094879855,0.5911458417,0.7977974408,1.978726318,2.355688556,3.115778027,3.863020387,6.1,7.8,10,12.8,16.4,21.1,23.6,24.3,27.67,37.43861341,33.79,37.1,40.5
Jordan,JOR,,,,,0,,,,,0.02323392004,0.04493854878,0.599341106,1.305888264,2.526965353,2.623275422,4.705719581,6.025532412,8.466005016,11.65874137,12.93285205,13.86710879,20,23,26,27.2,34.9,37,41,44
Japan,JPN,,,,,0.02029368287,0.04043804104,0.09667802542,0.4012775264,0.799684291,1.594363148,4.372981968,9.16307714,13.41404088,21.39129031,29.99074036,38.53206086,46.59420112,48.43526589,62.39392963,66.9210661,68.68527032,74.3,75.4,78,78.21,79.05411352,79.4964,89.71,90.58
Kazakhstan,KAZ,,,,,0,,,,0.0005210788814,0.01130235463,0.031824512,0.06459675412,0.131069604,0.4642772175,0.6685944026,1.006124211,1.674770995,2.000414753,2.650394657,2.961707492,3.268369051,4.02,11,18.2,31.6,50.6,53.31566912,54,54.89
Kenya,KEN,,,,,0,,,,,0.0007274821628,0.008839114851,0.03440605092,0.0502613877,0.1142560282,0.3180597136,0.6197822662,1.207773885,2.941902861,3.023528042,3.101897702,7.53378972,7.95,8.67,10.04,14,28,32.1,39,43.4
Kyrgyz Republic,KGZ,,,,,0,,,,,,,,0.07280833393,0.2047113498,1.041401145,3.002941327,2.99926518,3.908766268,5.090385307,10.53380134,12.306907,14.03,15.7,16,16.3,17.5,19.8,23,28.3
Cambodia,KHM,,,,,0,,,,,,,0.00584491064,0.01632498607,0.03196957775,0.04702264007,0.07695605555,0.2269832377,0.2605701976,0.3004366444,0.3173217811,0.4683567201,0.49,0.51,0.53,1.26,3.1,4.94,6.8,9
Kiribati,KIR,,,,,0,,,,,,,,0.6165456182,1.211577838,1.785225474,2.337458948,2.5,3,3.5,4,4.5,6,7,8.97,9.07,10,10.74679768,11.5,12.25
St. Kitts and Nevis,KNA,,,,,0,,,,,,1.945569823,2.258559942,3.343810607,4.400440044,5.86281024,7.714726556,21.15238176,22.96978429,24.73767754,34,38.5,43.5,49.2,55.7,63,63.2,64,64.6,65.4
Korea Rep.,KOR,,,,,0.0232650924,0.04612443473,0.09840433706,0.2499465228,0.3113593643,0.8196866701,1.624237192,3.600801564,6.781815468,23.55219445,44.7,56.6,59.4,65.5,72.7,73.5,78.1,78.8,81,81.6,83.7,83.75912015,84.07,84.77,84.33
Kosovo,KSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait,KWT,,,,,0,,,0.09108224459,0.1471627031,0.2028984331,0.8556623169,2.174535859,3.052397455,4.756222209,6.731395768,8.551792434,10.24896793,22.40293838,22.92711204,25.92610837,28.79119795,34.8,42,50.8,61.4,65.76907069,70.45,75.46,78.7
Latin America & Caribbean (developing only),LAC,,,,,0,,0.01398773872,0.02679789068,0.04638283282,0.09862043921,0.2976646133,0.6010196932,1.174170193,1.727705485,3.097083223,4.721184613,8.325771155,10.77661811,13.97566935,16.11601504,20.42157638,23.10431277,25.79668911,30.11210334,33.13786129,37.68222489,41.04777612,43.93749097,47.46603333
Lao PDR,LAO,,,,,0,,,,,,,,0.009657813992,0.0377807083,0.1110440323,0.1816644607,0.2678992413,0.3339124664,0.3614344903,0.8503574903,1.169893428,1.64,3.55,6,7,9,10.74767619,12.5,14.26
Lebanon,LBN,,,,,0,,,,,0.07161799078,0.1401669388,1.241079739,2.722352199,5.376809498,7.952743736,6.783219775,7,8,9,10.14,15,18.74,22.53,30.14,43.68,52,61.24978572,70.5,74.7
Liberia,LBR,,,,,0,,,,,,,0.004489442627,0.004099387183,0.01132873185,0.01770270572,0.03381222718,0.03271330712,0.03186893455,0.0310111848,,,0.5513765806,0.53,2,2.3,2.5,2.6,3.2,5.41
Libya,LBY,,,,,0,,,,,,,,,0.1336172892,0.1870426223,0.3665331753,2.244418222,2.814517987,3.532838162,3.917787977,4.301051789,4.721999379,9,10.8,14,14,,16.5,17.76
St. Lucia,LCA,,,,,0,,,,,0.3056566864,0.6704659739,0.9921684834,1.304988973,1.932105802,5.090483341,8.181863954,14.64183577,20.98247346,21.39521236,21.56758295,24.5,27.9,32,36,43.3,44,45.9,46.2,51
Latin America & Caribbean (all income levels),LCN,,,,,0,,0.01368500759,0.02990849935,0.05006781237,0.110083607,0.3087232563,0.6095946478,1.229663219,2.052489634,3.90371304,5.650753691,8.886950932,11.28715318,14.40238707,16.62978984,20.75263406,23.70293508,26.50047906,31.03408002,34.71039938,39.34957815,43.35327777,46.54419485,50.15332042
Least developed countries: UN classification,LDC,,,,,0,,,,,,,0.008534538705,0.0210721721,0.05717722698,0.09940509684,0.1446372878,0.2362585413,0.3556210818,0.5548937111,0.7842613682,1.126710965,1.955537196,2.185471911,2.792694383,4.471246994,5.062680032,5.937297992,7.146266945,8.63639215
Low income,LIC,,,,,0,,,,,,0.002998037128,0.0108802781,0.02634897547,0.06494616423,0.1042774747,0.1511209218,0.3228628539,0.5068286041,0.6870866566,0.9526514049,1.205747811,1.403795664,1.904432057,2.374505632,3.288190052,3.724134164,4.40535045,5.60791374,6.290986625
Liechtenstein,LIE,,,,,0,,,,,,,,,,36.51522989,45.11685265,59.47071067,58.80969184,64.00744814,63.37135615,64.21416136,65.08021844,70,75,80,85,89.4077,93.8,95.21
Sri Lanka,LKA,,,,,0,,,,0.002765448181,0.005484435829,0.05446449851,0.1624645482,0.2963511043,0.3484144249,0.6474100109,0.7938218644,1.050422706,1.458580228,1.44615998,1.792046794,2.537566129,3.88,5.8,8.78,12,15,18.2854,21.9,25.8
Lower middle income,LMC,,,,,0,,,,0.002078063846,0.0223506531,0.03919279637,0.07442076297,0.1594955902,0.2742860677,0.5518235842,0.8647458144,1.591425898,2.104611867,2.915297799,3.674567946,4.639559334,5.868667167,7.346945527,8.674788902,11.80798858,14.42506271,17.15350976,19.54178772,22.55515145
Low & middle income,LMY,,,,,0,,,,0.01134383369,0.03308481048,0.07056469057,0.1437230032,0.335616263,0.6802300615,1.378114266,1.959796444,3.381461528,4.371699367,5.551968528,6.586717214,8.157473902,10.59758948,13.45554324,16.25898539,19.7212242,22.71606634,25.62453559,28.26738652,31.13658974
Lesotho,LSO,,,,,0,,,,,,0.002845939613,0.005584433281,0.0109565327,0.05380445953,0.2118060704,0.2611500631,1.083943137,1.53249659,2.175524339,2.580245484,2.979708187,3.44543126,3.58,3.72,3.86,4.2248,4.58961763,5,11
Lithuania,LTU,,,,,0,,,,,,0.2774212914,0.9784221573,1.972063745,2.9230547,6.427067495,7.179356994,17.69,25.91,31.23,36.22,43.9,49.9,55.22,59.76,62.12,63.6399774,67.22998933,68.4529,72.13
Luxembourg,LUX,,,,,0,,0.1531987908,0.3021551214,0.4964861195,1.590941911,5.551653306,7.142704085,11.74555372,17.3879578,22.88732797,36.16342251,39.84,54.55,65.88,70,72.51,78.92,82.23,87.31,90.62,90.02985856,91.94992374,93.7765,94.67
Latvia,LVA,,,,,0,,,,,,0.8127170717,2.053454712,3.315267886,4.387409055,6.319062083,7.219345808,21.94,26.98,38.58,46,53.63,59.17,63.41,66.84,68.42,69.74995456,73.11994377,75.2344,75.83
Macao SAR China,MAC,,,,,0,,,,0.03699337572,0.2800140857,0.7272735981,2.364127672,7.003324245,9.212005085,13.60858974,22.52121677,25.17188016,25.74212398,31.48409738,34.86292717,46.4,47.327,49.24,54,55.198,60.20369672,61.31,65.8,69.78
St. Martin (French part),MAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,,,,,0,,,,,0.003710491842,0.005675444236,0.02163520307,0.1423007672,0.1755953446,0.6937912448,1.371438101,2.373253192,3.353366681,11.60793477,15.08444452,19.77119157,21.5,33.1,41.3,52,46.1074826,55.41605319,56,56.8
Monaco,MCO,,,,,0,,,,,,,,,,42.18486345,46.64614236,48.04711717,49.49116892,52.49019668,55.46482606,61.47603971,64.3776824,67.25,70.1,75,80.3,87,90.7,92.4
Moldova,MDA,,,,,0,,,,0.000825390857,0.00345721694,0.004643901025,0.02812880838,0.2608182057,0.6006952687,1.282846417,1.487812952,3.787242799,7.407544584,10.62939084,14.63027046,19.62064771,20.45,23.39,27.5,32.3,38,43.37,45,46.6
Madagascar,MDG,,,,,0,,,,,,0.003695195721,0.01433364703,0.06256102306,0.1686087813,0.196394691,0.2225115862,0.3397201546,0.4232524193,0.5253536549,0.5677218022,0.6075522389,0.65,1.65,1.63,1.7,1.9,2.3,3,3.7
Maldives,MDV,0,0,0,0,0,0,0,0,0,0,0.2269300897,0.3094442381,0.5696274636,1.119908615,2.203872939,3.617290649,5.347765169,5.97659285,6.588254875,6.869605067,11.03635278,16.3,23.2,24.8,26.53,34,38.9301,44.1,49.28
Middle East & North Africa (all income levels),MEA,,,,,0.00196039039,,,,,0.03714385369,0.08442336617,0.2277439794,0.4873217352,0.9189178038,1.693012704,2.076649891,3.757208895,5.12923074,8.351298094,9.753068168,11.79240225,15.04136038,18.73683788,21.59770331,24.8526292,27.69676649,31.26995992,34.66955823,38.26142333
Mexico,MEX,,,,,0,0.005880694931,0.01730780987,0.02830504158,0.04333916679,0.1025641899,0.2004062803,0.6273115396,1.265783278,1.857436221,5.081384153,7.038023117,11.9,12.9,14.1,17.21,19.52,20.81,21.71,26.34,31.05,37.17629541,39.75,43.46,44.39
Marshall Islands,MHL,,,,,0,0,0,0,0,0,0.03705943163,,,0.9660715666,1.534271796,1.706614078,2.335444575,2.569750367,3.599776814,3.878702398,3.795590214,3.95,4.6,5.6,7,10,12.5,14,16.8
Middle income,MIC,,,,,0,,,0.005108574534,0.01153270779,0.03433212766,0.07577047222,0.1552589272,0.3633603077,0.7353094355,1.498843618,2.133613644,3.67948141,4.75164682,6.035744993,7.14987294,8.852018097,11.55574147,14.68625306,17.75877714,21.50787804,24.81037119,28.0004016,30.77790259,34.05230278
Macedonia FYR,MKD,,,,,0,,,,,0.04074383991,0.07599573411,0.5039850095,1.002861666,1.49733026,2.485566316,3.468184608,17.33,19.07,24.44,26.45,28.62,36.3,46.04,51.77,51.9,56.7,57.44994731,65.24,68.06
Mali,MLI,,,,,0,,,,,,0.002055228089,0.01008591892,0.01979388822,0.06090987338,0.142545755,0.1858974133,0.2270455785,0.3103644432,0.4328196399,0.507063136,0.7296272808,0.81,1.57,1.8,2,2.2,2.8,3.5,7
Malta,MLT,,,,,0,,,,,0.2249956986,1.051527475,3.920605132,6.500783995,7.759798038,13.11370871,17.87784832,28.92,31.64,34.62,41.24,40.41,46.9,50.08,58.86,63,68.01982379,68.19987429,68.9138,73.17
Myanmar,MMR,,,,,0,,,,,,,,,0.0001517093526,,0.0002892773808,0.0004264935064,0.02406414914,0.024337392,0.0652388555,0.1820483311,0.2171284451,0.22,0.22,0.25,0.98,1.0691,1.6,2.1
Middle East & North Africa (developing only),MNA,,,,,0,,,,0.002825688653,0.01314405892,0.0258900856,0.07445152821,0.1582242768,0.4166266052,0.8422077414,1.141369247,2.816710081,4.050096396,7.416945667,8.539218727,9.912249749,11.84823861,14.96713748,17.67142463,20.61891636,22.76705108,25.79288297,28.97034166,32.66177507
Montenegro,MNE,,,,,,,,,,,,,,,,,,,25.3500686,27.1,28.9,30.8,32.9,35.1,37.5,35.61154125,56.83878255,60.31,61
Mongolia,MNG,,,,,0,,,,,0.008811224795,0.01816074933,0.1127425537,0.1458105415,0.5084715599,1.255652004,1.653238239,2.039572603,2.039572603,2.039572603,2.039572603,2.039572603,9,9.8,10,10.2,12.49999111,16.4,20,27
Northern Mariana Islands,MNP,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,,,,,0,,,,,,0.003042978789,0.01184261076,0.02019705517,0.05625062895,0.10959253,0.1600319466,0.2596126113,0.4195388439,0.6794478354,0.8543571181,0.842954488,0.91,1.56,2.68,4.17,4.3,4.8491,5.4,5.94
Mauritania,MRT,,,,,0,,,,,,,0.004172527329,0.04059479494,0.1184644636,0.1920314624,0.261448552,0.3632294146,0.4240048958,0.4814704382,0.6699664749,0.9796612527,1.433613196,1.87,2.28,4,4.5,5,6.2,10.7
Mauritius,MUS,,,,,0,,,,,,0.1837691579,0.4756291926,2.565279962,4.652213227,7.281535115,8.780904019,10.25262467,12.1871062,13.68908859,15.17222875,16.7,20.22,21.81,22.51,28.33,34.95,35.42,39,41.44
Malawi,MWI,,,,,0,,,,,,,0.004668517952,0.01805736518,0.0872787549,0.1267809448,0.1640207253,0.2150947265,0.2788151163,0.347505335,0.3844893341,0.4251374896,0.9658647366,0.7,1.07,2.26,3.33,4.3506,5.05,5.83
Malaysia,MYS,,,,,0,,0.00104782235,0.02553847752,0.09960741729,0.1456738367,0.8520444665,2.307393234,6.751770483,12.3055022,21.38473116,26.6959725,32.33820434,34.97115234,42.25226563,48.62917025,51.63798899,55.7,55.8,55.9,56.3,61,65.8,66.97,67.5
North America,NAC,,,,,0.7430370883,1.104950936,1.64464582,2.164532216,4.617876749,8.73682317,15.46949977,20.97513407,29.58557051,35.88247997,43.87937411,50.16202125,59.0571969,61.93974087,64.87424722,68.32787479,69.27045383,74.82360509,74.26650299,71.91664651,72.54048364,71.04254959,79.66799078,84.36047388,87.33792134
Namibia,NAM,,,,,0,,,,,0.006172050855,0.009032145405,0.05875067857,0.2867450934,0.3362177077,1.644739547,2.416979442,2.633699769,3.359839886,3.804715615,4.010046644,4.398870647,4.835610778,5.329003772,6.5,11.6,12,12.9414,13.9,14.84
New Caledonia,NCL,,,,,0,,,,,0.005179012569,0.2529839456,0.989334969,1.936042825,5.688147323,13.93954882,18.23710978,22.38979742,26.40833447,30.29804621,32.35901475,33.51571468,35.05,34.51,33.99,42,50,58,66,70
Niger,NER,,,,,0,,,,,,0.001039304522,0.002008766054,0.002911502833,0.02813602229,0.03626129381,0.1051854314,0.1271524688,0.1556987037,0.1899337337,0.2213413515,0.2940339771,0.3903906198,0.7,0.76,0.83,1.3,1.4077,1.7,1.95
Nigeria,NGA,,,,,0,,,,,,0.008832980441,0.01723740074,0.02523146102,0.04103872291,0.06408080795,0.08990137046,0.3204619755,0.5585762449,1.286137641,3.549155718,5.545036083,6.77,15.86,20,24,28.43,32.8,38,42.68
Nicaragua,NIC,,,,,0,,,,0.01316622757,0.03004647761,0.08409329142,0.2062168184,0.3038089746,0.4979016433,0.9802164867,1.448799428,1.714729584,1.880412532,2.320664609,2.566351177,2.805573063,3.9,5.3,7.3,10,10.6,13.5,15.5,17.6
Netherlands,NLD,,,,,0.334386942,0.5314961284,1.320008028,1.967087737,3.257308831,6.47315766,9.649069145,14.0655114,22.24382769,39.17600725,43.98435137,49.37306211,61.29,64.35,68.52,81,83.7,85.82,87.42,89.63,90.72,91.41999576,92.85999236,93.9564,93.17
High income: nonOECD,NOC,,,,,0,,0.05126290613,0.1033149776,0.2058398533,0.325012152,0.6770784585,1.504237729,2.662214061,4.309811508,6.593260256,8.917153291,11.4929815,15.1448123,18.89811936,21.54610542,25.25863966,31.41728426,34.48396584,38.02734991,47.43905886,52.57732281,62.42064983,66.95621844,69.89932635
Norway,NOR,,,,,0.7072994482,1.407395158,2.216365832,2.783990846,4.152450292,6.423220493,18.25031077,20.41788144,22.56011255,40,52,64,72.84,78.13,77.69,81.99,82.55,86.93,90.57,92.08,93.39,93.48998265,94.64997805,95.0534,96.3
Nepal,NPL,,,,0,0,0,0,0,0,0.0009248775601,0.004510472754,0.02199885756,0.06439359564,0.1466688692,0.2046516837,0.2400153034,0.3129560601,0.382810917,0.4498436512,0.8265512659,1.141389164,1.41,1.73,1.97,7.93,9,11.1493,13.3,15.44
New Zealand,NZL,,,,,0,,0.2859412414,0.6312153673,3.168718848,4.88424078,8.041899368,14.6015244,31.63626081,41.49448266,47.37955654,53.24101529,59.08075328,60.96253987,61.84762781,62.72021237,69,69.76,72.03,79.7,80.46,81.23,82,82.78,85.5
High income: OECD,OEC,,,,,0.2836537344,0.475158358,0.7310613403,1.016258834,2.051351789,3.86975906,7.079309201,11.05115791,16.53273753,23.81596256,31.87094998,38.06745164,46.78968409,51.58581367,56.98568873,60.74291147,63.22872112,68.63022263,70.57932457,71.62676339,73.62313935,73.85215371,77.77012919,81.51977627,83.84557558
OECD members,OED,,,,,0.2465212591,0.4333883477,0.6679015839,0.8815984732,1.777223317,3.348463076,6.119514838,9.575017925,14.33228219,20.69151993,27.92807255,33.45074123,41.56418065,45.75790059,50.55216384,54.16196887,56.61297568,61.88096296,63.91352636,65.31908754,67.61928894,68.55100308,72.19684478,75.75078774,78.05137371
Oman,OMN,,,,,0,,,,,,0,0.4397928048,0.8627253061,2.515665987,3.520421417,5.893841521,6.873396039,7.255742945,6.75885217,6.68358142,8.299716673,16.68,20,26.8,35.8278,48,60,66.45,70.22
Other small states,OSS,,,,,0,,,,,,0.06722784839,0.1321737378,0.4273087511,0.7973781959,1.651340354,2.12961578,2.537312972,3.276485531,4.704433798,4.977787967,5.687031455,6.546343356,7.50853482,8.155912875,10.46952479,12.51108517,14.50759991,16.32355482,18.39256825
Pakistan,PAK,,,,,0,,,,,0.0001227018556,0.00299173049,0.02754923794,0.04394771925,0.05535723787,,1.318550779,2.577426737,5.041158126,6.164320985,6.332329098,6.5,6.8,7,7.5,8,9,9.96,10.9,13.8
Panama,PAN,,,,,0,,,,0.007636899052,0.05612304266,0.219998526,0.5390655407,2.750648071,3.836864509,6.554796477,7.268399878,8.518077815,9.987424077,11.14086254,11.48400928,17.34956617,22.29,33.82,39.08,40.1,42.7,40.30189522,44.03,44.92
Peru,PER,,,,,0,,,,0.008504578333,0.03341230471,0.24623258,0.4034297011,1.19038044,1.952497608,3.076430611,7.578762957,8.96694917,11.6,14.1,17.1,20.7,25.2,30.57,31.4,34.77,36.01,38.2,39.2,40.2
Philippines,PHL,,,,,0,,,,0.005844253479,0.02858570182,0.05594602853,0.1369129629,1.103405994,1.431608803,1.982253196,2.52400566,4.332275746,4.857672267,5.243628452,5.397636329,5.740586325,5.97,6.22,9,25,29,36.2351,37,39.69
Palau,PLW,,,,,0,,,,,,,,,,,,20.24393947,21.60152718,26.97033263,,,,,,,,,,
Papua New Guinea,PNG,,,,,0,,,,,,0.002067022801,0.100588321,0.2349585416,0.6671133149,0.8352493024,0.9041035452,1.321656935,1.374404668,1.507912772,1.716190476,1.754487261,1.790559361,1.15,1.61,1.28,2,3.5,6.5,9.38
Poland,POL,,,,,0,0.005229468147,0.05212718125,0.1299617039,0.3890981444,0.6477523331,1.295200255,2.073465474,4.102272002,5.45644373,7.285428708,9.900669707,21.15,24.87,32.53,38.81,44.58,48.6,53.13,58.97,62.32,61.94999897,62.30999727,62.8492,66.6
Puerto Rico,PRI,,,,,0,,,,0.02725466239,0.1351027835,0.2681604275,1.331822159,2.647646679,5.265682651,10.47464821,15.63003092,17.54764757,19.70702566,22.13073823,23.40005045,25.44241821,27.86,38,41.5,45.3,48,68.9999826,73.9,78.78
Korea Dem. Rep.,PRK,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Portugal,PRT,,,,,0,0.1002305704,0.2504265014,0.450161608,0.7189057536,1.494334529,2.98087767,4.953001955,9.870446442,14.74233784,16.43046769,18.08713656,19.37,29.67,31.78,34.99,38.01,42.09,44.13,48.27,53.3,55.24999688,60.33999749,62.0956,64.59
Paraguay,PRY,,,,,0,,,,,,0.02035961182,0.09957671928,0.1949049507,0.3816573202,0.7476307115,1.098793836,1.794969598,2.111942082,3.452438431,7.907007861,7.962073884,11.21,14.27,18.9,19.8,24.76351588,29.34,36.9,43
Pacific island small states,PSS,,,,,0,,,,,0.02170898055,0.1310979216,0.2850801514,0.6122379648,0.8705621296,1.458222094,1.855033028,3.996478139,4.548423839,5.174474906,5.582895212,6.498386173,7.397865573,8.69695568,10.87792033,12.98691854,17.50835663,20.90334677,22.92465917,26.63312251
French Polynesia,PYF,,,,,0,,,,,,0.09097194425,0.2143852503,1.316164696,3.448900232,6.357063545,6.251588946,8.200216486,14.12429379,17.88453743,21.54218547,25.10796425,28.59,33.87,44.6,49,49,52.87663059,56.8,60.68
Qatar,QAT,,,,,0,,,,,0.1902095348,0.9301858325,3.083749186,3.52002985,4.070728915,4.863679179,6.170268561,10.22612893,19.24233642,20.70164785,24.73349378,28.97411271,37,44.3,53.1,69,69,69.3,85.3,91.49
Romania,ROU,,,,,0,,,0.003703214299,0.02630016164,0.07495275551,0.2216226492,0.4454446756,2.237649473,2.697580217,3.613717291,4.538669029,6.58,8.9,15,21.5,24.66,28.3,32.42,36.6,39.93,40.00999678,45.87999425,49.7645,54.08
Russian Federation,RUS,,,,,0,,0.000672532174,0.01344723789,0.05381749272,0.1481510423,0.2697529297,0.472963763,0.8127444507,1.018984614,1.977230109,2.944367787,4.128271818,8.298860616,12.8593889,15.2266732,18.02327746,24.66,26.83,29,43,49,63.8,67.97,70.52
Rwanda,RWA,,,,,0,,,,,,0.0008833716245,0.001625791029,0.01176357277,0.06717648243,0.06283145951,0.2406724098,0.2927847188,0.3569184673,0.4308542434,0.5560411648,,2.115387178,4.5,7.7,8,7,8.023854277,9,10.6
South Asia,SAS,,,,,0,,0.0001089829093,0.0002135878739,0.001078738763,0.02247238956,0.04079870088,0.0600474205,0.1170136778,0.2263170054,0.473920912,0.6635562042,1.462545237,1.843164413,2.184376036,2.546688328,2.983348307,3.973400118,4.416823408,5.157112647,7.206545642,9.396049144,11.51578631,13.75000654,16.60992469
Saudi Arabia,SAU,,,,,0,,,,,0.01095613356,0.0267326514,0.05209903088,0.1014298927,0.4935853402,2.210691809,4.681053166,6.38470502,8.001582891,10.234533,12.70503599,19.45955435,30,36,38,41,47.5,54,60.5,63.7
Sudan,SDN,,,,,0,,,,0,0,0,0.001231818968,0.004805071032,0.008794580756,0.02578503248,0.1401852245,0.4394776391,0.5384717032,0.7915616154,1.292040678,,8.66,,,16.7,17.30391318,21,22.7,24.64
Senegal,SEN,,,,,0,,,,,0.0006928481672,0.01123821912,0.02734744148,0.07987137939,0.3110909524,0.4039674859,0.9837940588,1.006454537,2.10143643,4.38602398,4.786684083,5.611738652,6.89,7.12,7.5,8,9.8,10.8,13.1,17.7
Singapore,SGP,,,,,0,0.1615044984,0.4713681555,0.7632781392,1.185203797,2.873418722,8.34995903,13.47162042,19.59076716,24.15543693,36,41.67042518,47,53.83794329,62,61,59,69.9,69,69,71,71,72,81,82
Solomon Islands,SLB,,,,,0,,,,,0.02487190967,0.2686835848,0.3919232458,0.508292797,0.4945414982,0.4812968061,0.4685519636,0.5019198434,0.5556098819,0.6496726733,0.8443075728,1.646347989,2,3,4,5,6,6.9974,8,9
Sierra Leone,SLE,,,,,0,,,0,0,0,0.002506116177,0.004987834671,0.01480506541,0.04849065561,0.1182542457,0.1602644455,0.1761989568,0.1901732817,0.2030076806,0.2153916103,0.2276694672,0.2398346985,0.25,0.26,0.58,0.9,1.3,1.7,2.1
El Salvador,SLV,,,,,0,,,,,,0.08638958073,0.2569606794,0.4252536723,0.8454287414,1.177397269,1.5,1.9,2.5,3.2,4.2,5.5,6.11,10.08,12.11,15.9,18.9,20.32138772,23.1093,29.7
San Marino,SMR,,,,,0,,,,,1.362132711,1.428075186,1.41854848,1.408557941,42.80331575,48.79949531,50.34166909,50.83483994,50.00345304,50.56634304,50.2595642,50.20865936,50.36482211,54.52,54.21,54.21,49.6,49.6,49.6,49.6
Somalia,SOM,,,,,0,,,,,0,0.001509550397,0.002948713034,0.00716442,0.01391039397,0.02,0.07903917867,0.1156142134,0.3761980025,1.053454744,1.077327839,1.100216368,1.122235622,1.142687372,1.160610542,,1.25,1.3767,1.5,1.63
Serbia,SRB,,,,,,,,,,,,,,,,,,,23.5,26.3,27.2,33.15,35.6,38.1,40.9,42.2,48.1,51.5,53.5
Sub-Saharan Africa (developing only),SSA,,,,,0,,,,,,0.06864275572,0.1287018296,0.2338144898,0.3591747529,0.5005759502,0.6413820706,0.8802302508,1.18976847,1.581329252,2.137924796,3.063932186,3.826853861,5.809650656,7.132861113,10.01558072,12.47924471,14.56983753,16.87071672,19.21813307
South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,14.1,15.9
Sub-Saharan Africa (all income levels),SSF,,,,,0,,,,,,0.06872217789,0.1287797886,0.233989844,0.3596849947,0.5011162478,0.642242042,0.8813740824,1.190816665,1.583395659,2.139836151,3.066300727,3.828895574,5.810278507,7.128618329,10.01561604,12.48165416,14.57265546,16.87365969,19.22124478
Small states,SST,,,,,0,,,,,,0.2388767703,0.3709460165,0.8824643007,1.526569793,2.549551072,3.779961402,4.900599315,6.209816914,7.694250383,8.387581276,9.586771804,11.1101309,12.63391278,14.2650395,16.88939822,20.25373967,21.95686485,24.02612757,26.37991808
Sao Tome and Principe,STP,,,,,0,,,,,,,,0.2958470471,0.3632031613,4.638516816,6.310917888,7.580665169,10.16184431,13.32285269,13.75948422,14.18201978,14.5904832,15.48,16.41,18.75,20.1612,21.5724,23,24.41
Suriname,SUR,,,,,0,,,,,0.1147207353,0.2263062965,1.003086936,1.670148436,1.891871357,2.506411052,3.064448389,4.161568745,4.719875395,6.076047814,6.403086288,9.499626942,14.11,21.06,31.36,31.59,32,34.6812,37.4,40.08
Slovak Republic,SVK,,,,,0,,,0.1278292322,0.3185097043,0.5232101634,0.7832901094,1.173381014,2.689809786,5.437758139,9.426803201,12.52832185,40.14,43.04,52.89,55.19,56.08,61.8,66.05,70,75.71,74.43999717,76.70999012,77.8826,79.98
Slovenia,SVN,,,,,0,,,0.4097923992,1.071570172,2.898985609,5.072272271,7.591923004,10.10460285,12.61093843,15.11025956,30.17591047,27.83888542,31.85479301,40.81,46.81,54.01,56.74,58,64,70,67.33999481,68.34997453,72.6756,71.59
Sweden,SWE,,,,,0.5841920665,1.160519453,1.497871352,1.716364182,3.412810096,5.098024244,9.04359976,23.72794756,33.46751233,41.43278316,45.68765221,51.76566494,70.57,79.13,83.89,84.83,87.76,82.01,90,91,90,92.76998606,93.17998801,94.7836,92.52
Swaziland,SWZ,,,,,0,,,,,0.001031750044,0.05039900895,0.08854598636,0.09609960532,0.4707175996,0.9261917773,1.28159005,1.816203807,2.437073851,3.228685073,3.696961073,3.696538789,4.1,6.85,8.94,11.04,18.13,20.78178258,24.7,27.1
Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,,,,,0,,,,,,0.6514742863,1.28295593,2.526177514,6.229054803,7.395629183,11.01510293,14.30417083,14.59250432,24.27213922,25.41326815,34.95197117,38.38,40.44,,41,43.16400446,47.076,50.4,54.26
Syrian Arab Republic,SYR,0,0,0,0,0,0,0,0,0,0,0,0.03260781382,0.06368728625,0.1242954622,0.1816985801,0.35375913,2.093101019,3.397972614,4.321593778,5.648106049,7.832551569,11.5,14,17.3,20.7,22.5,24.3001,26.2,28.09
Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,,,,,0,,,,,,,0.0006581683097,0.004268504477,0.0123217277,0.03570707629,0.04593413436,0.1660696647,0.3203085554,0.360920107,0.3992577001,0.5810457642,0.8472245207,1.19,1.5,1.7,1.9,2.1,2.3,2.5
